,g-city,g-rent,g-surf,g-rooms,t-city,t-max-rent,t-surf-min,t-rooms
7187,Berlin,750.0,84.0,3.0,Berlin,1000.0,,4.0
7188,Berlin,700.0,80.0,3.0,Berlin,1000.0,,3.0
7189,Berlin,1440.0,107.0,3.0,Berlin,2000.0,,4.0
7190,Berlin,817.0,57.0,2.0,Berlin,2000.0,,
7191,Berlin,390.0,41.0,1.0,Berlin,400.0,,1.0
7192,Berlin,331.0,29.0,1.0,Berlin,1500.0,,3.0
7193,Berlin,521.0,83.0,3.0,Berlin,1500.0,,
7194,Berlin,799.0,73.0,2.0,Berlin,1200.0,,3.0
7195,Berlin,690.0,77.0,3.0,Berlin,450.0,,1.0
7196,Berlin,970.0,76.0,3.0,Berlin,1200.0,,
7197,Berlin,1200.0,90.0,1.0,Berlin,1200.0,,4.0
7198,Berlin,410.0,58.0,2.0,Berlin,2000.0,,
7199,Berlin,450.0,48.0,2.0,Berlin,650.0,,
7200,Berlin,730.0,70.0,3.0,Berlin,700.0,,2.0
7201,Berlin,366.0,45.0,,Berlin,400.0,,1.0
7202,Berlin,1500.0,82.0,3.0,Berlin,3000.0,,4.0
7203,Berlin,300.0,51.0,2.0,Berlin,1000.0,,
7204,Berlin,1400.0,110.0,3.0,Hamburg,3500.0,,2.0
7205,Berlin,550.0,30.0,1.0,Berlin,700.0,,1.0
7206,Berlin,1300.0,70.0,2.0,Berlin,2500.0,,3.0
7207,Berlin,1560.0,104.0,3.0,Berlin,850.0,,
7208,Berlin,750.0,75.0,,Berlin,2000.0,,3.0
7209,Berlin,437.0,37.0,1.0,Wien,550.0,,1.0
7210,Berlin,1100.0,90.0,3.0,Berlin,1700.0,,4.0
7211,Berlin,680.0,57.0,1.0,Berlin,500.0,,1.0
7212,Berlin,520.0,53.0,2.0,Berlin,650.0,,2.0
7213,Berlin,450.0,41.0,1.0,Berlin,1200.0,,
7214,Berlin,700.0,80.0,3.0,10997,,4.0,
7215,Berlin,770.0,60.0,2.0,Berlin,1250.0,,
7216,Berlin,490.0,85.0,3.0,Berlin,1300.0,,4.0
7217,Berlin,360.0,42.0,,München,750.0,,
7218,Berlin,390.0,54.0,2.0,Berlin,900.0,,
7219,Berlin,400.0,44.0,,Köln,1200.0,,2.0
7220,Berlin,1300.0,75.0,2.0,Berlin,1800.0,,3.0
7221,Berlin,1400.0,50.0,,Berlin,1400.0,,3.0
7222,Berlin,430.0,54.0,2.0,Berlin,800.0,,
7223,Berlin,570.0,60.0,2.0,Berlin,1400.0,,3.0
7224,Berlin,515.0,33.0,1.0,Berlin,900.0,,2.0
7225,Berlin,391.0,34.0,,Mannheim,1000.0,,1.0
7226,Berlin,2.0,80.0,1.0,Berlin,2000.0,,5.0
7227,Berlin,890.0,58.0,2.0,Berlin,1800.0,,3.0
7228,Berlin,593.0,75.0,3.0,Berlin,900.0,,3.0
7229,Berlin,492.0,90.0,4.0,Berlin,1500.0,,5.0
7230,Berlin,380.0,36.0,1.0,Berlin,1250.0,,3.0
7231,Berlin,530.0,54.0,2.0,Berlin,1500.0,,3.0
7232,Berlin,600.0,67.0,,Berlin,1200.0,,
7233,Berlin,1900.0,190.0,,Berlin,1800.0,,4.0
7234,Berlin,400.0,50.0,2.0,Berlin,1000.0,,3.0
7235,Berlin,900.0,54.0,2.0,Berlin,2000.0,,3.0
7236,Berlin,650.0,69.0,1.0,Berlin,3000.0,,
7237,Berlin,1800.0,106.0,4.0,Berlin,3500.0,,5.0
7238,Berlin,620.0,75.0,3.0,Berlin,1000.0,,
7239,Berlin,380.0,63.0,2.0,Berlin,1000.0,,3.0
7240,Berlin,400.0,63.0,2.0,Potsdam,850.0,,2.0
7241,Berlin,600.0,74.0,3.0,Berlin,700.0,,2.0
7242,Berlin,980.0,63.0,2.0,Wien,1550.0,,
7243,Berlin,468.0,55.0,2.0,Berlin,850.0,,
7244,Berlin,700.0,50.0,2.0,Berlin,1500.0,,
7245,Berlin,550.0,67.0,,Berlin,1000.0,,
7246,Berlin,1500.0,50.0,3.0,Berlin,1500.0,,3.0
7247,Berlin,970.0,49.0,2.0,Berlin,1400.0,,2.0
7248,Berlin,2200.0,175.0,5.0,Berlin,1300.0,,2.0
7249,Berlin,600.0,32.0,1.0,Wien,600.0,,1.0
7250,Berlin,780.0,95.0,3.0,Berlin,1200.0,,4.0
7251,Berlin,625.0,56.0,2.0,Berlin,750.0,,3.0
7252,Berlin,500.0,55.0,2.0,Berlin,1350.0,,
7253,Berlin,700.0,65.0,1.0,Berlin,800.0,,1.0
7254,Berlin,1176.0,98.0,,Berlin,1200.0,,3.0
7255,Berlin,550.0,56.0,2.0,Berlin,1300.0,,3.0
7256,Berlin,296.0,40.0,1.0,Berlin,400.0,,2.0
7257,Berlin,623.0,65.0,2.0,Berlin,800.0,,3.0
7258,Berlin,676.0,85.0,3.0,Berlin,1500.0,,4.0
7259,Berlin,760.0,84.0,4.0,Berlin,1250.0,,4.0
7260,Berlin,404.0,60.0,2.0,Berlin,900.0,,
7261,Berlin,700.0,73.0,3.0,Berlin,1500.0,,2.0
7262,Berlin,456.0,77.0,3.0,Berlin,900.0,,
7263,Berlin,600.0,60.0,2.0,Berlin,,,3.0
7264,Berlin,503.0,54.0,1.0,Berlin,800.0,,1.0
7265,Berlin,1250.0,68.0,2.0,Berlin,2000.0,,
7266,Berlin,280.0,31.0,1.0,Berlin,500.0,,1.0
7267,Berlin,450.0,48.0,1.0,Berlin,650.0,,2.0
7268,Berlin,1100.0,70.0,,Berlin,900.0,,
7269,Berlin,404.0,56.0,3.0,Berlin,600.0,,3.0
7270,Berlin,1450.0,105.0,3.0,Berlin,2500.0,,4.0
7271,Berlin,450.0,15.0,1.0,Berlin,530.0,,1.0
7272,Berlin,500.0,35.0,1.0,Berlin,1400.0,,1.0
7273,Berlin,1800.0,90.0,4.0,Berlin,1500.0,,3.0
7274,Berlin,410.0,52.0,2.0,Berlin,1200.0,,
7275,Berlin,650.0,86.0,3.0,Berlin,2000.0,,
7276,Berlin,1800.0,60.0,3.0,Schönenberg,1200.0,,1.0
7277,Berlin,533.0,68.0,,Berlin,900.0,,3.0
7278,Berlin,650.0,55.0,2.0,Berlin,1750.0,,3.0
7279,Berlin,1307.0,44.0,3.0,Berlin,1000.0,,1.0
7280,Berlin,510.0,78.0,2.0,Berlin,700.0,,3.0
7281,Berlin,540.0,65.0,,Berlin,500.0,,2.0
7282,Berlin,240.0,35.0,1.0,Berlin,700.0,,2.0
7283,Berlin,405.0,36.0,1.0,Berlin,1200.0,,
7284,Berlin,1450.0,110.0,,Darmstadt,1800.0,,4.0
7285,Berlin,895.0,40.0,2.0,Berlin,750.0,,1.0
7286,Berlin,500.0,80.0,4.0,Berlin,1300.0,,5.0
7287,Berlin,2500.0,120.0,3.0,Berlin,3800.0,,
7288,Berlin,475.0,30.0,1.0,Berlin,1000.0,,2.0
7289,Berlin,237.0,34.0,1.0,Berlin,450.0,,1.0
7290,Berlin,411.0,54.0,2.0,Michendorf,600.0,,1.0
7291,Berlin,2200.0,115.0,,Berlin,2500.0,,4.0
7292,Berlin,350.0,35.0,1.0,Berlin,500.0,,
7293,Berlin,1600.0,70.0,3.0,Berlin,2000.0,,3.0
7294,Berlin,199.0,35.0,1.0,Berlin,700.0,,
7295,Berlin,830.0,65.0,2.0,Berlin,1100.0,,
7296,Berlin,500.0,85.0,,Berlin,1000.0,,
7297,Berlin,459.0,63.0,2.0,Berlin,800.0,,3.0
7298,Berlin,698.0,60.0,2.0,Berlin,1200.0,,3.0
7299,Berlin,560.0,75.0,,Berlin,1800.0,,3.0
7300,Berlin,555.0,42.0,,Berlin,1200.0,,2.0
7301,Berlin,490.0,63.0,3.0,Berlin,950.0,,3.0
7302,Berlin,600.0,90.0,4.0,Berlin,1200.0,,3.0
7303,Berlin,354.0,32.0,1.0,Berlin,520.0,,1.0
7304,Berlin,790.0,60.0,,Berlin,800.0,,1.0
7305,Berlin,500.0,56.0,2.0,Berlin,1200.0,,2.0
7306,Berlin,900.0,93.0,3.0,Berlin,1000.0,,
7307,Berlin,700.0,78.0,3.0,Berlin,1500.0,,3.0
7308,Berlin,600.0,50.0,2.0,Berlin,750.0,,2.0
7309,Berlin,272.0,37.0,1.0,Berlin,800.0,,
7310,Berlin,650.0,50.0,2.0,Berlin,1000.0,,
7311,Berlin,750.0,75.0,,Berlin,3000.0,,4.0
7312,Berlin,700.0,60.0,2.0,Berlin,900.0,,2.0
7313,Berlin,339.0,64.0,4.0,Frankfurt am Main,800.0,,
7314,Berlin,558.0,47.0,2.0,Berlin,900.0,,2.0
7315,Berlin,600.0,100.0,3.0,Berlin,1000.0,,3.0
7316,Berlin,390.0,58.0,2.0,Berlin,1000.0,,3.0
7317,Berlin,700.0,70.0,3.0,Berlin,1400.0,,3.0
7318,Berlin,550.0,40.0,1.0,Berlin,1600.0,,2.0
7319,Berlin,657.0,63.0,,Berlin,2000.0,,5.0
7320,Berlin,582.0,83.0,,Düsseldorf,1500.0,,2.0
7321,Berlin,750.0,80.0,,Berlin,1000.0,,4.0
7322,Berlin,800.0,65.0,,Berlin,1500.0,,3.0
7323,Berlin,619.0,62.0,,Berlin,900.0,,3.0
7324,Berlin,1080.0,90.0,,Berlin,1300.0,,3.0
7325,Berlin,650.0,75.0,,Berlin,1200.0,,3.0
7326,Berlin,500.0,70.0,,Berlin,1500.0,,
7327,Berlin,1200.0,107.0,,Berlin,2500.0,,4.0
7328,Berlin,509.0,50.0,2.0,Berlin,700.0,,2.0
7329,Berlin,480.0,69.0,2.0,Leipzig,1500.0,,
7330,Berlin,600.0,60.0,2.0,Berlin,1000.0,,
7331,Berlin,800.0,80.0,3.0,München,700.0,,2.0
7332,Berlin,500.0,42.0,1.0,Berlin,850.0,,2.0
7333,Berlin,546.0,63.0,,Berlin,1400.0,,4.0
7334,Berlin,810.0,84.0,3.0,Berlin,1100.0,,3.0
7335,Berlin,650.0,69.0,2.0,Aachen,1000.0,,2.0
7336,Berlin,380.0,60.0,2.0,Berlin,650.0,,3.0
7337,Berlin,1600.0,80.0,3.0,Berlin,850.0,,1.0
7338,Berlin,1175.0,70.0,2.0,Berlin,1500.0,,
7339,Berlin,620.0,69.0,3.0,Berlin,1100.0,,4.0
7340,Berlin,850.0,75.0,3.0,Berlin,1200.0,,3.0
7341,Berlin,1800.0,88.0,3.0,München,3000.0,,2.0
7342,Berlin,610.0,75.0,2.0,Berlin,1700.0,,3.0
7343,Berlin,484.0,36.0,1.0,Berlin,900.0,,2.0
7344,Berlin,600.0,40.0,,Berlin,1000.0,,
7345,Berlin,1595.0,102.0,3.0,Berlin,900.0,,
7346,Berlin,625.0,66.0,,Berlin,800.0,,3.0
7347,Berlin,500.0,23.0,1.0,Berlin,600.0,,
7348,Berlin,850.0,70.0,2.0,Köln,800.0,,1.0
7349,Berlin,1100.0,78.0,2.0,Berlin,1500.0,,2.0
7350,Berlin,850.0,87.0,3.0,Berlin,1300.0,,4.0
7351,Berlin,400.0,62.0,2.0,Berlin,700.0,,
7352,Berlin,790.0,82.0,1.0,Berlin,2700.0,,3.0
7353,Berlin,2500.0,90.0,,Berlin,2200.0,,
7354,Berlin,819.0,95.0,3.0,Berlin,1100.0,,4.0
7355,Berlin,600.0,46.0,2.0,Berlin,2000.0,,3.0
7356,Berlin,740.0,52.0,2.0,Berlin,900.0,,3.0
7357,Berlin,351.0,38.0,1.0,Berlin,800.0,,3.0
7358,Berlin,380.0,68.0,2.0,Berlin,800.0,,
7359,Berlin,700.0,75.0,2.0,Berlin,2000.0,,
7360,Berlin,428.0,79.0,3.0,Berlin,1100.0,,4.0
7361,Berlin,1000.0,76.0,2.0,Berlin,2250.0,,3.0
7362,Berlin,720.0,65.0,3.0,Berlin,1000.0,,
7363,Berlin,361.0,65.0,,Berlin,800.0,,
7364,Berlin,800.0,50.0,2.0,Berlin,2000.0,,3.0
7365,Berlin,480.0,46.0,2.0,Berlin,1500.0,,
7366,Berlin,543.0,67.0,3.0,Berlin,600.0,,4.0
7367,Berlin,450.0,44.0,,Berlin,750.0,,
7368,Berlin,780.0,56.0,2.0,Berlin,1000.0,,
7369,Berlin,460.0,59.0,,Berlin,1400.0,,3.0
7370,Berlin,500.0,60.0,,Berlin,900.0,,
7371,Berlin,1175.0,65.0,2.0,Berlin,1300.0,,2.0
7372,Berlin,700.0,110.0,3.0,Berlin,1200.0,,
7373,Berlin,450.0,62.0,,Berlin,1100.0,,1.0
7374,Berlin,700.0,60.0,2.0,Berlin,1000.0,,
7375,Berlin,1000.0,78.0,2.0,Berlin,1700.0,,3.0
7376,Berlin,850.0,63.0,2.0,Berlin,1500.0,,3.0
7377,Berlin,800.0,78.0,3.0,Berlin,1600.0,,4.0
7378,Berlin,700.0,55.0,,Berlin,700.0,,
7379,Berlin,270.0,44.0,,Berlin,630.0,,3.0
7380,Berlin,550.0,54.0,2.0,Berlin,700.0,,
7381,Berlin,740.0,70.0,,Berlin,1800.0,,4.0
7382,Berlin,591.0,79.0,4.0,Berlin,2000.0,,4.0
7383,Berlin,1020.0,79.0,3.0,Berlin,1100.0,,2.0
7384,Berlin,820.0,50.0,,Berlin,1000.0,,2.0
7385,Berlin,460.0,70.0,3.0,Berlin,1500.0,,3.0
7386,Berlin,550.0,35.0,1.0,Berlin,1200.0,,1.0
7387,Berlin,850.0,76.0,,Berlin,1400.0,,2.0
7388,Berlin,670.0,85.0,4.0,Berlin,1200.0,,4.0
7389,Berlin,686.0,82.0,4.0,Berlin,2000.0,,4.0
7390,Berlin,1100.0,85.0,4.0,Berlin,2200.0,,4.0
7391,Berlin,400.0,63.0,2.0,Berlin,700.0,,3.0
7392,Berlin,500.0,56.0,2.0,Berlin,1100.0,,3.0
7393,Berlin,1700.0,50.0,1.0,Berlin,5000.0,,1.0
7394,Berlin,1500.0,110.0,,Berlin,1700.0,,
7395,Berlin,450.0,71.0,3.0,Berlin,900.0,,
7396,Berlin,559.0,44.0,1.0,Berlin,800.0,,
7397,Berlin,600.0,55.0,2.0,Berlin,1600.0,,2.0
7398,Berlin,650.0,50.0,2.0,Potsdam,650.0,,1.0
7399,Berlin,1300.0,60.0,4.0,Berlin,1300.0,,4.0
7400,Berlin,480.0,50.0,2.0,Berlin,900.0,,2.0
7401,Berlin,1160.0,110.0,4.0,Berlin,900.0,,2.0
7402,Berlin,750.0,60.0,2.0,Berlin,2000.0,,3.0
7403,Berlin,420.0,45.0,2.0,Berlin,1200.0,,3.0
7404,Berlin,2000.0,20.0,,Berlin,2000.0,,
7405,Berlin,510.0,64.0,2.0,Berlin,1100.0,,2.0
7406,Berlin,700.0,50.0,2.0,Berlin,600.0,,1.0
7407,Berlin,1100.0,65.0,3.0,Berlin,1200.0,,8.0
7408,Berlin,700.0,107.0,5.0,Berlin,1200.0,,4.0
7409,Berlin,1025.0,101.0,3.0,Berlin,1700.0,,4.0
7410,Berlin,525.0,40.0,,Berlin,650.0,,
7411,Berlin,1176.0,84.0,3.0,Berlin,1230.0,,4.0
7412,Berlin,750.0,70.0,3.0,Berlin,750.0,,3.0
7413,Berlin,465.0,65.0,3.0,Berlin,604.0,,3.0
7414,Berlin,1163.0,77.0,2.0,Berlin,1600.0,,
7415,Berlin,540.0,48.0,2.0,Berlin,500.0,,
7416,Berlin,2700.0,140.0,5.0,Berlin,2100.0,,4.0
7417,Berlin,360.0,38.0,1.0,Berlin,800.0,,
7418,Berlin,950.0,82.0,,Berlin,1000.0,,
7419,Berlin,563.0,69.0,2.0,Berlin,1600.0,,3.0
7420,Berlin,1100.0,62.0,2.0,Bonn,1100.0,,2.0
7421,Berlin,500.0,47.0,,Berlin,1800.0,,3.0
7422,Berlin,500.0,59.0,2.0,Berlin,1400.0,,3.0
7423,Berlin,500.0,34.0,1.0,Berlin,600.0,,
7424,Berlin,590.0,54.0,2.0,Berlin,1500.0,,4.0
7425,Berlin,750.0,55.0,1.0,Berlin,2000.0,,1.0
7426,Berlin,525.0,44.0,,Berlin,1500.0,,
7427,Berlin,1800.0,167.0,6.0,Berlin,2000.0,,4.0
7428,Berlin,535.0,55.0,2.0,Münster,550.0,,1.0
7429,Berlin,590.0,68.0,2.0,Berlin,1500.0,,3.0
7430,Berlin,550.0,60.0,3.0,Berlin,3000.0,,
7431,Berlin,635.0,73.0,,Berlin,860.0,,2.0
7432,Berlin,634.0,73.0,,Berlin,860.0,,2.0
7433,Berlin,1110.0,107.0,4.0,Berlin,1000.0,,
7434,Berlin,800.0,80.0,3.0,Berlin,1500.0,,2.0
7435,Berlin,635.0,74.0,3.0,Berlin,1400.0,,4.0
7436,Berlin,750.0,70.0,,Berlin,1000.0,,
7437,Berlin,850.0,85.0,3.0,Berlin,600.0,,2.0
7438,Berlin,420.0,36.0,,Berlin,900.0,,
7439,Berlin,450.0,70.0,2.0,Berlin,750.0,,4.0
7440,Berlin,1900.0,115.0,,Potsdam,2000.0,,
7441,Berlin,500.0,50.0,2.0,Berlin,700.0,,
7442,Berlin,2000.0,125.0,4.0,Berlin,3000.0,,5.0
7443,Berlin,650.0,40.0,2.0,Berlin,500.0,,1.0
7444,Berlin,840.0,45.0,,Berlin,1500.0,,3.0
7445,Berlin,1100.0,106.0,4.0,Berlin,900.0,,2.0
7446,Berlin,800.0,70.0,2.0,Freiburg im Breisgau,1500.0,,1.0
7447,Berlin,2000.0,70.0,3.0,Berlin,2000.0,,3.0
7448,Berlin,350.0,52.0,2.0,Berlin,1300.0,,
7449,Berlin,1500.0,93.0,2.0,Berlin,2000.0,,1.0
7450,Berlin,1000.0,55.0,2.0,Frankfurt am Main,1500.0,,
7451,Berlin,800.0,80.0,2.0,Berlin,1100.0,,3.0
7452,Berlin,460.0,35.0,1.0,Berlin,900.0,,2.0
7453,Berlin,480.0,42.0,1.0,Berlin,2000.0,,
7454,Berlin,750.0,70.0,2.0,Berlin,1100.0,,3.0
7455,Berlin,507.0,61.0,2.0,Berlin,1100.0,,3.0
7456,Berlin,600.0,34.0,1.0,Berlin,1500.0,,
7457,Berlin,500.0,50.0,2.0,Berlin,900.0,,1.0
7458,Berlin,485.0,34.0,1.0,Berlin,2000.0,,3.0
7459,Berlin,990.0,61.0,,Berlin,1200.0,,3.0
7460,Berlin,1000.0,84.0,3.0,Berlin,1000.0,,1.0
7461,Berlin,750.0,65.0,2.0,Berlin,3000.0,,3.0
7462,Berlin,1050.0,93.0,3.0,Berlin,2000.0,,4.0
7463,Berlin,1390.0,74.0,3.0,Berlin,1800.0,,3.0
7464,Berlin,1300.0,49.0,2.0,Hamburg,1700.0,,2.0
7465,Berlin,500.0,61.0,2.0,Berlin,1000.0,,3.0
7466,Berlin,1520.0,82.0,3.0,Berlin,1800.0,,2.0
7467,Berlin,663.0,42.0,1.0,Berlin,600.0,,1.0
7468,Berlin,370.0,68.0,3.0,Berlin,1500.0,,3.0
7469,Berlin,1200.0,90.0,1.0,Berlin,1000.0,,
7470,Berlin,950.0,79.0,2.0,Berlin,600.0,,1.0
7471,Berlin,620.0,54.0,2.0,Berlin,800.0,,1.0
7472,Berlin,740.0,65.0,3.0,Berlin,1400.0,,3.0
7473,Berlin,360.0,60.0,3.0,Berlin,1000.0,,
7474,Berlin,432.0,38.0,1.0,Berlin,950.0,,
7475,Berlin,1200.0,85.0,3.0,Berlin,1400.0,,3.0
7476,Berlin,800.0,45.0,2.0,Berlin,1200.0,,
7477,Berlin,707.0,65.0,2.0,Berlin,1300.0,,4.0
7478,Berlin,1200.0,82.0,,Berlin,1000.0,,
7479,Berlin,500.0,30.0,1.0,Berlin,500.0,,1.0
7480,Berlin,500.0,31.0,1.0,Berlin,800.0,,1.0
7481,Berlin,800.0,67.0,3.0,Berlin,1250.0,,
7482,Berlin,687.0,64.0,2.0,Berlin,650.0,,
7483,Berlin,900.0,70.0,3.0,Berlin,900.0,,3.0
7484,Berlin,570.0,75.0,3.0,Berlin,2000.0,,4.0
7485,Berlin,650.0,70.0,,Berlin,1500.0,,3.0
7486,Berlin,919.0,75.0,3.0,Berlin,1500.0,,
7487,Berlin,1000.0,100.0,3.0,Berlin,800.0,,2.0
7488,Berlin,540.0,85.0,4.0,Berlin,1400.0,,4.0
7489,Berlin,400.0,60.0,2.0,Berlin,1000.0,,3.0
7490,Berlin,800.0,90.0,3.0,Potsdam,1500.0,,1.0
7491,Berlin,450.0,64.0,2.0,Berlin,500.0,,2.0
7492,Berlin,1500.0,80.0,,Berlin,1500.0,,4.0
7493,Berlin,635.0,73.0,,Berlin,880.0,,
7494,Berlin,590.0,47.0,,Berlin,1400.0,,2.0
7495,Berlin,350.0,44.0,1.0,Berlin,1000.0,,3.0
7496,Berlin,410.0,56.0,2.0,Berlin,450.0,,
7497,Berlin,645.0,58.0,2.0,Berlin,900.0,,3.0
7498,Berlin,500.0,62.0,2.0,Berlin,1750.0,,3.0
7499,Berlin,1700.0,105.0,4.0,Berlin,2200.0,,
7500,Berlin,500.0,65.0,,Berlin,1600.0,,4.0
7501,Berlin,500.0,64.0,,Berlin,1800.0,,3.0
7502,Berlin,630.0,65.0,2.0,Berlin,1800.0,,3.0
7503,Berlin,684.0,85.0,3.0,Berlin,900.0,,
7504,Berlin,450.0,65.0,3.0,Berlin,1300.0,,
7505,Berlin,750.0,63.0,2.0,Berlin,1200.0,,
7506,Berlin,630.0,57.0,2.0,Berlin,950.0,,2.0
7507,Berlin,350.0,48.0,2.0,Berlin,1500.0,,3.0
7508,Berlin,266.0,38.0,1.0,Berlin,700.0,,
7509,Berlin,450.0,50.0,2.0,Berlin,800.0,,3.0
7510,Berlin,1250.0,97.0,,Berlin,1250.0,,
7511,Berlin,500.0,42.0,1.0,Berlin,800.0,,1.0
7512,Berlin,1000.0,55.0,2.0,Berlin,800.0,,2.0
7513,Berlin,600.0,57.0,,Berlin,1300.0,,
7514,Berlin,582.0,61.0,2.0,Berlin,1700.0,,
7515,Berlin,450.0,72.0,2.0,Berlin,700.0,,2.0
7516,Berlin,550.0,65.0,2.0,Berlin,800.0,,3.0
7517,Berlin,600.0,50.0,2.0,Berlin,600.0,,2.0
7518,Berlin,570.0,71.0,,Berlin,800.0,,
7519,Berlin,1250.0,71.0,2.0,Heidelberg,2500.0,,3.0
7520,Berlin,850.0,90.0,3.0,Berlin,1000.0,,3.0
7521,Berlin,490.0,54.0,2.0,Berlin,650.0,,
7522,Berlin,700.0,77.0,3.0,Berlin,800.0,,
7523,Berlin,911.0,74.0,,Berlin,750.0,,2.0
7524,Berlin,350.0,52.0,2.0,Berlin,800.0,,
7525,Berlin,1450.0,52.0,,Berlin,700.0,,3.0
7526,Berlin,530.0,66.0,,Berlin,950.0,,3.0
7527,Berlin,430.0,57.0,3.0,Berlin,1200.0,,
7528,Berlin,335.0,48.0,2.0,Bernau bei Berlin,600.0,,2.0
7529,Berlin,980.0,83.0,3.0,Berlin,1500.0,,
7530,Berlin,420.0,63.0,3.0,Berlin,500.0,,3.0
7531,Berlin,1200.0,70.0,2.0,Berlin,2000.0,,
7532,Berlin,900.0,81.0,3.0,Berlin,3000.0,,5.0
7533,Berlin,1800.0,149.0,5.0,Berlin,2200.0,,3.0
7534,Berlin,840.0,65.0,2.0,München,2000.0,,
7535,Berlin,960.0,86.0,3.0,Berlin,1300.0,,4.0
7536,Berlin,1140.0,122.0,4.0,Berlin,1800.0,,4.0
7537,Berlin,500.0,60.0,1.0,Berlin,500.0,,2.0
7538,Berlin,649.0,75.0,,Berlin,500.0,,2.0
7539,Berlin,800.0,75.0,2.0,Hohen Neuendorf,1200.0,,
7540,Berlin,467.0,68.0,3.0,Berlin,1500.0,,4.0
7541,Berlin,1500.0,50.0,,Berlin,4000.0,,1.0
7542,Berlin,720.0,62.0,2.0,Berlin,800.0,,
7543,Berlin,1280.0,97.0,3.0,Berlin,1200.0,,3.0
7544,Berlin,550.0,68.0,2.0,Berlin,1000.0,,3.0
7545,Berlin,431.0,76.0,3.0,Berlin,1200.0,,
7546,Berlin,621.0,47.0,,Berlin,900.0,,2.0
7547,Berlin,940.0,76.0,3.0,Berlin,1500.0,,4.0
7548,Berlin,900.0,89.0,3.0,Berlin,950.0,,3.0
7549,Berlin,460.0,32.0,1.0,Heidelberg,700.0,,1.0
7550,Berlin,500.0,80.0,2.0,Eberswalde,1000.0,,
7551,Berlin,780.0,50.0,2.0,Berlin,1050.0,,3.0
7552,Berlin,400.0,50.0,2.0,Berlin,1000.0,,3.0
7553,Berlin,350.0,49.0,2.0,Berlin,800.0,,
7554,Berlin,1200.0,89.0,3.0,Berlin,520.0,,1.0
7555,Berlin,650.0,79.0,3.0,Berlin,1300.0,,4.0
7556,Berlin,750.0,70.0,3.0,Berlin,1000.0,,3.0
7557,Berlin,1200.0,70.0,,Berlin,1200.0,,3.0
7558,Berlin,808.0,95.0,3.0,Berlin,1200.0,,3.0
7559,Berlin,300.0,33.0,1.0,Berlin,1900.0,,3.0
7560,Berlin,900.0,64.0,2.0,Berlin,1000.0,,
7561,Berlin,800.0,75.0,3.0,Berlin,2300.0,,5.0
7562,Berlin,900.0,100.0,5.0,Berlin,500.0,,
7563,Berlin,400.0,64.0,2.0,Falkensee,1200.0,,2.0
7564,Berlin,1400.0,90.0,3.0,Berlin,3000.0,,
7565,Berlin,860.0,93.0,3.0,Berlin,700.0,,2.0
7566,Berlin,1400.0,80.0,3.0,Berlin,3000.0,,4.0
7567,Berlin,700.0,78.0,3.0,Berlin,1400.0,,4.0
7568,Berlin,220.0,33.0,1.0,Berlin,1200.0,,1.0
7569,Berlin,500.0,50.0,2.0,Berlin,600.0,,
7570,Berlin,1400.0,97.0,3.0,Berlin,1500.0,,3.0
7571,Berlin,434.0,49.0,2.0,Berlin,650.0,,3.0
7572,Berlin,850.0,110.0,3.0,Hamburg,1100.0,,4.0
7573,Berlin,500.0,60.0,2.0,Berlin,1500.0,,3.0
7574,Berlin,1500.0,100.0,,Berlin,2000.0,,4.0
7575,Berlin,300.0,32.0,1.0,Berlin,560.0,,1.0
7576,Berlin,2500.0,40.0,2.0,Berlin,2500.0,,2.0
7577,Berlin,800.0,74.0,,Berlin,1500.0,,3.0
7578,Berlin,1005.0,100.0,3.0,Berlin,3000.0,,3.0
7579,Berlin,690.0,109.0,3.0,Berlin,700.0,,
7580,Berlin,900.0,72.0,2.0,Berlin,1200.0,,
7581,Berlin,1900.0,135.0,4.0,Berlin,1000.0,,2.0
7582,Berlin,635.0,73.0,,Berlin,860.0,,2.0
7583,Berlin,350.0,35.0,1.0,Berlin,950.0,,
7584,Berlin,500.0,55.0,2.0,Berlin,2000.0,,2.0
7585,Berlin,325.0,34.0,1.0,Berlin,900.0,,3.0
7586,Berlin,580.0,82.0,3.0,Berlin,1000.0,,4.0
7587,Berlin,900.0,67.0,1.0,München,1300.0,,2.0
7588,Berlin,700.0,54.0,2.0,Berlin,1400.0,,4.0
7589,Berlin,2000.0,120.0,,Berlin,2500.0,,3.0
7590,Berlin,1200.0,116.0,,Berlin,1500.0,,
7591,Berlin,700.0,96.0,4.0,Berlin,1200.0,,5.0
7592,Berlin,400.0,54.0,2.0,Berlin,860.0,,3.0
7593,Berlin,1000.0,50.0,2.0,Berlin,800.0,,2.0
7594,Berlin,1400.0,72.0,2.0,Berlin,2000.0,,
7595,Berlin,360.0,44.0,,Berlin,650.0,,2.0
7596,Berlin,330.0,35.0,1.0,Berlin,650.0,,3.0
7597,Berlin,680.0,74.0,2.0,Berlin,800.0,,2.0
7598,Berlin,400.0,51.0,2.0,Berlin,1500.0,,2.0
7599,Berlin,278.0,38.0,1.0,Berlin,500.0,,1.0
7600,Berlin,600.0,70.0,3.0,Berlin,700.0,,
7601,Berlin,630.0,76.0,3.0,Berlin,1350.0,,3.0
7602,Berlin,900.0,78.0,3.0,Hamburg,1200.0,,2.0
